0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0520507,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0520507,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0013556,C0016116,C0243098,C1517327,C1514879,C0086912,C0681832,C0015195,C0035168,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C0005540,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0023252,C0018727,C0018757,C0005540,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C3850138,C0037414,C0009462,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C3850138,C0037414,C0009462,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C3850138,C0037464,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C3850138,C0037464,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930672,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930672,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930672,C0678530,C0005526,C0005532,C0017398,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930672,C0678530,C0036397,C0035168,C0005540,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0870733,C1137112,C0376109,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1976636,C5690167,C1315013,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1976636,C5690167,C1315013,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1976636,C5690167,C1315013,C0412555,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1976636,C5690167,C1315013,C0412555,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1976636,C5690167,C1315013,C0412555,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C0412555,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C0412555,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C0412555,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C1315013,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C1315013,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C1315013,C0412555,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C1315013,C0412555,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C1136323,C1979508,C1314971,C1315013,C0412555,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0013556,C0016116,C0243098,C1517327,C1514879,C0086912,C0681832,C0015195,C0035168,C0005540,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0023252,C0018727,C0018757,C0005540,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C3850138,C0037414,C0009462,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C3850138,C0037414,C0009462,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C3850138,C0037464,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C3850138,C0037464,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0013562,C0013556,C0016116,C0243098,C1517327,C1514879,C0086912,C0681832,C0015195,C0035168,C0005540,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0013562,C0018727,C0018757,C0005540,,,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0013562,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0013562,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0013562,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0013562,C0037406,C0023252,C0018727,C0018757,C0005540,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0014407,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0014407,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0032661,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0032661,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0032661,C0018684,C0034019,C0014502,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0032661,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0032661,C0037464,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0032661,C0037464,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0018689,C0175170,C0018757,C0005540,,,,,,,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C0005540,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0520507,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0520507,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0011298,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0013556,C0016116,C0243098,C1517327,C1514879,C0086912,C0681832,C0015195,C0035168,C0005540,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0086388,C1704289,C0018757,C0005540,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C0005540,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0008902,C0870733,C1137112,C0376109,C0441655,C1516654,C0242481,C1518680,C0018757,C0005540,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0023252,C0018727,C0018757,C0005540,,,,,,,,,,,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C3850138,C0037414,C0009462,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C0018684,C0086388,C1704289,C0018757,C0005540,,,,
C0243064,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C3850138,C0037414,C0009462,C0027361,C1257890,C5205744,C0597010,C0028811,C0018722,C0025118,C1879848,C0005532,C0017398,,,,,,
